mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	P/W	
2	0	0	1	0	4.285399891741690E+000	-1.3222352E+000	-1.3226726E+000	-1.732789298860858E-003	1.000000000000000E+000	-9.6393713E-005	13	2.2919130E-006
2	0	0	1	0	4.287899891678535E+000	-1.3212347E+000	-1.3217731E+000	-1.651395692326990E-003	1.000000000000000E+000	-9.6397998E-005	13	2.1827702E-006
2	0	0	1	0	4.290399891615380E+000	-1.3202344E+000	-1.3206620E+000	-1.527853893037446E-003	1.000000000000000E+000	-9.6401935E-005	13	2.0177786E-006
2	0	0	1	0	4.292899891552224E+000	-1.3192341E+000	-1.3196882E+000	-1.438298100476288E-003	1.000000000000000E+000	-9.6405674E-005	13	1.8981050E-006
2	0	0	1	0	4.295399891489069E+000	-1.3182337E+000	-1.3187684E+000	-1.323939061535386E-003	1.000000000000000E+000	-9.6409094E-005	13	1.7459690E-006
2	0	0	1	0	4.297899891425914E+000	-1.3172333E+000	-1.3176639E+000	-1.258196114897390E-003	1.000000000000000E+000	-9.6412368E-005	13	1.6578796E-006
2	0	0	1	0	4.300399891362758E+000	-1.3162330E+000	-1.3166753E+000	-1.127844105639041E-003	1.000000000000000E+000	-9.6415330E-005	13	1.4850045E-006
2	0	0	1	0	4.302899891299603E+000	-1.3152326E+000	-1.3157398E+000	-1.084484998355867E-003	1.000000000000000E+000	-9.6418167E-005	13	1.4269000E-006
2	0	0	1	0	4.305399891236448E+000	-1.3142322E+000	-1.3146496E+000	-9.657592928059948E-004	1.000000000000000E+000	-9.6420699E-005	13	1.2696350E-006
2	0	0	1	0	4.307899891173292E+000	-1.3132319E+000	-1.3136920E+000	-8.866417612849072E-004	1.000000000000000E+000	-9.6423079E-005	13	1.1647742E-006
2	0	0	1	0	4.310399891110137E+000	-1.3122315E+000	-1.3127011E+000	-7.903806042198393E-004	1.000000000000000E+000	-9.6425159E-005	13	1.0375335E-006
2	0	0	1	0	4.312899891046982E+000	-1.3112311E+000	-1.3116610E+000	-7.415740596818741E-004	1.000000000000000E+000	-9.6427117E-005	13	9.7269378E-007
2	0	0	1	0	4.315399890983826E+000	-1.3102309E+000	-1.3106629E+000	-6.424114734026420E-004	1.000000000000000E+000	-9.6428827E-005	13	8.4198484E-007
2	0	0	1	0	4.317899890920671E+000	-1.3092306E+000	-1.3097485E+000	-6.051962459991973E-004	1.000000000000000E+000	-9.6430442E-005	13	7.9265487E-007
2	0	0	1	0	4.320399890857516E+000	-1.3082300E+000	-1.3086858E+000	-5.081736130089620E-004	1.000000000000000E+000	-9.6431817E-005	13	6.6503958E-007
2	0	0	1	0	4.322899890794361E+000	-1.3072296E+000	-1.3076197E+000	-4.501662467129627E-004	1.000000000000000E+000	-9.6433083E-005	13	5.8864623E-007
2	0	0	1	0	4.325399890731205E+000	-1.3062295E+000	-1.3066187E+000	-3.604164861220238E-004	1.000000000000000E+000	-9.6434072E-005	13	4.7092692E-007
2	0	0	1	0	4.327899890668050E+000	-1.3052291E+000	-1.3057187E+000	-3.352890544967768E-004	1.000000000000000E+000	-9.6434982E-005	13	4.3779318E-007
2	0	0	1	0	4.330399890604895E+000	-1.3042287E+000	-1.3046203E+000	-2.384519406698855E-004	1.000000000000000E+000	-9.6435680E-005	13	3.1108922E-007
2	0	0	1	0	4.332899890541739E+000	-1.3032283E+000	-1.3037162E+000	-2.211492556305279E-004	1.000000000000000E+000	-9.6436306E-005	13	2.8831587E-007
2	0	0	1	0	4.335399890478584E+000	-1.3022280E+000	-1.3026282E+000	-1.314115455765355E-004	1.000000000000000E+000	-9.6436728E-005	13	1.7118037E-007
2	0	0	1	0	4.337899890415429E+000	-1.3012275E+000	-1.3016816E+000	-1.088313241976598E-004	1.000000000000000E+000	-9.6437085E-005	13	1.4166373E-007
2	1	0	1	0	4.340399890352273E+000	-1.3002273E+000	-1.3006167E+000	-4.953842454617289E-006	1.000000000000000E+000	-9.6437201E-005	13	6.4430505E-009
2	0	0	1	0	4.342899890289118E+000	-1.2992269E+000	-1.2996999E+000	6.537489698355984E-006	1.000000000000000E+000	-9.6437259E-005	13	-8.4967748E-009
2	1	0	1	0	4.345399890225963E+000	-1.2982264E+000	-1.2986436E+000	7.956776087484718E-005	1.000000000000000E+000	-9.6437143E-005	13	-1.0333017E-007
2	0	0	1	0	4.347899890162807E+000	-1.2972260E+000	-1.2976854E+000	9.774521010982623E-005	1.000000000000000E+000	-9.6436968E-005	13	-1.2684254E-007
2	1	0	1	0	4.350399890099652E+000	-1.2962258E+000	-1.2966801E+000	1.764422221223754E-004	1.000000000000000E+000	-9.6436605E-005	13	-2.2878912E-007
2	0	0	1	0	4.352899890036497E+000	-1.2952254E+000	-1.2956949E+000	1.835885986251778E-004	1.000000000000000E+000	-9.6436233E-005	13	-2.3787481E-007
2	1	0	1	0	4.355399889973341E+000	-1.2942250E+000	-1.2947061E+000	2.563778939688177E-004	1.000000000000000E+000	-9.6435659E-005	13	-3.3193402E-007
2	1	0	1	0	4.357899889910186E+000	-1.2932247E+000	-1.2937306E+000	2.652822533028912E-004	1.000000000000000E+000	-9.6435055E-005	13	-3.4320377E-007
2	1	0	1	0	4.360399889847031E+000	-1.2922243E+000	-1.2926265E+000	3.368437281411731E-004	1.000000000000000E+000	-9.6434291E-005	13	-4.3541314E-007
2	1	0	1	0	4.362899889783876E+000	-1.2912238E+000	-1.2916120E+000	3.451396386899633E-004	1.000000000000000E+000	-9.6433505E-005	13	-4.4578650E-007
2	1	0	1	0	4.365399889720720E+000	-1.2902236E+000	-1.2907233E+000	4.117958768479948E-004	1.000000000000000E+000	-9.6432530E-005	13	-5.3151456E-007
2	1	0	1	0	4.367899889657565E+000	-1.2892232E+000	-1.2897084E+000	4.106536032731419E-004	1.000000000000000E+000	-9.6431555E-005	13	-5.2962338E-007
2	1	0	1	0	4.370399889594410E+000	-1.2882228E+000	-1.2886683E+000	4.709490685878386E-004	1.000000000000000E+000	-9.6430434E-005	13	-6.0689712E-007
2	1	0	1	0	4.372899889531254E+000	-1.2872224E+000	-1.2877060E+000	4.913206671724102E-004	1.000000000000000E+000	-9.6429285E-005	13	-6.3267657E-007
2	1	0	1	0	4.375399889468099E+000	-1.2862222E+000	-1.2867166E+000	5.433961257116024E-004	1.000000000000000E+000	-9.6427982E-005	13	-6.9919679E-007
2	1	0	1	0	4.377899889404944E+000	-1.2852217E+000	-1.2856497E+000	5.481881301586181E-004	1.000000000000000E+000	-9.6426680E-005	13	-7.0477790E-007
2	1	0	1	0	4.380399889341788E+000	-1.2842213E+000	-1.2847674E+000	6.076787319102585E-004	1.000000000000000E+000	-9.6425225E-005	13	-7.8072583E-007
2	1	0	1	0	4.382899889278633E+000	-1.2832210E+000	-1.2837323E+000	5.954402851981212E-004	1.000000000000000E+000	-9.6423792E-005	13	-7.6438590E-007
2	1	0	1	0	4.385399889215478E+000	-1.2822206E+000	-1.2826512E+000	6.469241858108434E-004	1.000000000000000E+000	-9.6422205E-005	13	-8.2977806E-007
2	1	0	1	0	4.387899889152322E+000	-1.2812202E+000	-1.2816986E+000	6.523656231303735E-004	1.000000000000000E+000	-9.6420634E-005	13	-8.3613611E-007
2	1	0	1	0	4.390399889089167E+000	-1.2802199E+000	-1.2806661E+000	7.063292472887900E-004	1.000000000000000E+000	-9.6418909E-005	13	-9.0457195E-007
2	1	0	1	0	4.392899889026012E+000	-1.2792195E+000	-1.2796639E+000	7.032036564903000E-004	1.000000000000000E+000	-9.6417221E-005	13	-8.9986435E-007
2	1	0	1	0	4.395399888962856E+000	-1.2782191E+000	-1.2786366E+000	7.472580131017521E-004	1.000000000000000E+000	-9.6415395E-005	13	-9.5547148E-007
2	1	0	1	0	4.397899888899701E+000	-1.2772187E+000	-1.2776675E+000	7.430672369950612E-004	1.000000000000000E+000	-9.6413583E-005	13	-9.4939287E-007
2	1	0	1	0	4.400399888836546E+000	-1.2762185E+000	-1.2766300E+000	7.927726964093544E-004	1.000000000000000E+000	-9.6411648E-005	13	-1.0120774E-006
2	1	0	1	0	4.402899888773391E+000	-1.2752362E+000	-1.2757155E+000	7.573238725419942E-004	1.000000000000000E+000	-9.6409756E-005	13	-9.6612973E-007
2	1	0	1	0	4.405499888707709E+000	-1.2741995E+000	-1.2746539E+000	8.013227628163623E-004	1.000000000000000E+000	-9.6407668E-005	13	-1.0214092E-006
2	1	0	1	0	4.407899888647080E+000	-1.2732357E+000	-1.2736593E+000	8.402176782324605E-004	1.000000000000000E+000	-9.6405711E-005	13	-1.0701511E-006
2	1	0	1	0	4.410499888581398E+000	-1.2721987E+000	-1.2726263E+000	8.475194384180403E-004	1.000000000000000E+000	-9.6403513E-005	13	-1.0785756E-006
2	1	0	1	0	4.412899888520769E+000	-1.2712346E+000	-1.2717113E+000	8.669379772692860E-004	1.000000000000000E+000	-9.6401469E-005	13	-1.1024948E-006
2	1	0	1	0	4.415499888455088E+000	-1.2701981E+000	-1.2706620E+000	8.744422601900861E-004	1.000000000000000E+000	-9.6399192E-005	13	-1.1111205E-006
2	1	0	1	0	4.417899888394459E+000	-1.2692341E+000	-1.2696873E+000	8.990082094958926E-004	1.000000000000000E+000	-9.6397089E-005	13	-1.1414593E-006
2	1	0	1	0	4.420499888328777E+000	-1.2681973E+000	-1.2686907E+000	9.176025309794895E-004	1.000000000000000E+000	-9.6394731E-005	13	-1.1641538E-006
2	1	0	1	0	4.422899888268148E+000	-1.2672334E+000	-1.2677385E+000	9.374114227036680E-004	1.000000000000000E+000	-9.6392549E-005	13	-1.1883925E-006
2	1	0	1	0	4.425499888202467E+000	-1.2661966E+000	-1.2666059E+000	9.376427916239737E-004	1.000000000000000E+000	-9.6390104E-005	13	-1.1876239E-006
2	1	0	1	0	4.427899888141837E+000	-1.2652326E+000	-1.2657447E+000	9.809765083239417E-004	1.000000000000000E+000	-9.6387826E-005	13	-1.2416658E-006
2	1	0	1	0	4.430499888076156E+000	-1.2641958E+000	-1.2647127E+000	9.650715987432265E-004	1.000000000000000E+000	-9.6385302E-005	13	-1.2205383E-006
2	1	0	1	0	4.432899888015527E+000	-1.2632320E+000	-1.2636746E+000	9.895941018591876E-004	1.000000000000000E+000	-9.6382988E-005	13	-1.2505250E-006
2	1	0	1	0	4.435499887949845E+000	-1.2621950E+000	-1.2626902E+000	9.948716495542138E-004	1.000000000000000E+000	-9.6380398E-005	13	-1.2562147E-006
2	1	0	1	0	4.437899887889216E+000	-1.2612311E+000	-1.2617180E+000	1.012569507689810E-003	1.000000000000000E+000	-9.6378011E-005	13	-1.2775772E-006
2	1	0	1	0	4.440499887823535E+000	-1.2601944E+000	-1.2606305E+000	1.022083574536160E-003	1.000000000000000E+000	-9.6375370E-005	13	-1.2884697E-006
2	1	0	1	0	4.442899887762906E+000	-1.2592303E+000	-1.2597096E+000	1.048268908675713E-003	1.000000000000000E+000	-9.6372918E-005	13	-1.3205145E-006
2	1	0	1	0	4.445499887697224E+000	-1.2581935E+000	-1.2587044E+000	1.042441975838217E-003	1.000000000000000E+000	-9.6370204E-005	13	-1.3121263E-006
2	1	0	1	0	4.447899887636595E+000	-1.2572297E+000	-1.2576585E+000	1.061903851533232E-003	1.000000000000000E+000	-9.6367701E-005	13	-1.3355124E-006
2	1	0	1	0	4.450499887570913E+000	-1.2561929E+000	-1.2566804E+000	1.055267157064256E-003	1.000000000000000E+000	-9.6364944E-005	13	-1.3261335E-006
2	1	0	1	0	4.452899887510284E+000	-1.2552289E+000	-1.2557445E+000	1.080093312359831E-003	1.000000000000000E+000	-9.6362419E-005	13	-1.3563211E-006
2	1	0	1	0	4.455499887444603E+000	-1.2541921E+000	-1.2546302E+000	1.082551346867563E-003	1.000000000000000E+000	-9.6359603E-005	13	-1.3582016E-006
2	1	0	1	0	4.457899887383974E+000	-1.2532282E+000	-1.2537041E+000	1.092802888355105E-003	1.000000000000000E+000	-9.6357027E-005	13	-1.3700515E-006
2	1	0	1	0	4.460499887318292E+000	-1.2521914E+000	-1.2526581E+000	1.094682563751285E-003	1.000000000000000E+000	-9.6354168E-005	13	-1.3712630E-006
2	1	0	1	0	4.462899887257663E+000	-1.2512275E+000	-1.2517354E+000	1.114462478488516E-003	1.000000000000000E+000	-9.6351527E-005	13	-1.3950122E-006
2	1	0	1	0	4.465499887191982E+000	-1.2501907E+000	-1.2506417E+000	1.111599684949477E-003	1.000000000000000E+000	-9.6348616E-005	13	-1.3902129E-006
2	1	0	1	0	4.467899887131352E+000	-1.2492267E+000	-1.2497129E+000	1.133158012438882E-003	1.000000000000000E+000	-9.6345946E-005	13	-1.4161222E-006
2	1	0	1	0	4.470499887065671E+000	-1.2481898E+000	-1.2486254E+000	1.126911707801397E-003	1.000000000000000E+000	-9.6342985E-005	13	-1.4070906E-006
2	1	0	1	0	4.472899887005042E+000	-1.2472260E+000	-1.2476045E+000	1.152518713266465E-003	1.000000000000000E+000	-9.6340285E-005	13	-1.4378875E-006
2	1	0	1	0	4.475499886939360E+000	-1.2461892E+000	-1.2466931E+000	1.150349859709754E-003	1.000000000000000E+000	-9.6337288E-005	13	-1.4341333E-006
2	1	0	1	0	4.477899886878731E+000	-1.2452252E+000	-1.2457781E+000	1.164996975665579E-003	1.000000000000000E+000	-9.6334537E-005	13	-1.4513276E-006
2	1	0	1	0	4.480499886813050E+000	-1.2441885E+000	-1.2445458E+000	1.167830908477965E-003	1.000000000000000E+000	-9.6331511E-005	13	-1.4534190E-006
2	1	0	1	0	4.482899886752421E+000	-1.2432245E+000	-1.2437323E+000	1.179759629322194E-003	1.000000000000000E+000	-9.6328738E-005	13	-1.4673052E-006
2	1	0	1	0	4.485499886686739E+000	-1.2421877E+000	-1.2426640E+000	1.166891037076890E-003	1.000000000000000E+000	-9.6325675E-005	13	-1.4500534E-006
2	1	0	1	0	4.487899886626110E+000	-1.2412238E+000	-1.2416321E+000	1.194638004552540E-003	1.000000000000000E+000	-9.6322874E-005	13	-1.4833009E-006
2	1	0	1	0	4.490499886560428E+000	-1.2401870E+000	-1.2406570E+000	1.184053917478941E-003	1.000000000000000E+000	-9.6319789E-005	13	-1.4690047E-006
2	1	0	1	0	4.492899886499799E+000	-1.2392230E+000	-1.2397048E+000	1.210499520787132E-003	1.000000000000000E+000	-9.6316951E-005	13	-1.5006622E-006
2	1	0	1	0	4.495499886434118E+000	-1.2381862E+000	-1.2385966E+000	1.190531578975588E-003	1.000000000000000E+000	-9.6313815E-005	13	-1.4745883E-006
2	1	0	1	0	4.497899886373489E+000	-1.2372224E+000	-1.2377458E+000	1.206754703844128E-003	1.000000000000000E+000	-9.6310956E-005	13	-1.4936555E-006
2	1	0	1	0	4.500499886307807E+000	-1.2361856E+000	-1.2366329E+000	1.219232815597856E-003	1.000000000000000E+000	-9.6307798E-005	13	-1.5077435E-006
2	1	0	1	0	4.502899886247178E+000	-1.2352216E+000	-1.2356575E+000	1.216687982264377E-003	1.000000000000000E+000	-9.6304895E-005	13	-1.5034095E-006
2	1	0	1	0	4.505499886181497E+000	-1.2341849E+000	-1.2346922E+000	1.217873684926089E-003	1.000000000000000E+000	-9.6301694E-005	13	-1.5036992E-006
2	1	0	1	0	4.507899886120867E+000	-1.2332208E+000	-1.2337946E+000	1.228746886877987E-003	1.000000000000000E+000	-9.6298783E-005	13	-1.5160213E-006
2	1	0	1	0	4.510499886055186E+000	-1.2321841E+000	-1.2326498E+000	1.233966675365331E-003	1.000000000000000E+000	-9.6295582E-005	13	-1.5210488E-006
2	1	0	1	0	4.512899885994557E+000	-1.2312202E+000	-1.2316810E+000	1.236786108393064E-003	1.000000000000000E+000	-9.6292628E-005	13	-1.5233260E-006
2	1	0	1	0	4.515499885928875E+000	-1.2301834E+000	-1.2307211E+000	1.257592673740957E-003	1.000000000000000E+000	-9.6289376E-005	13	-1.5477459E-006
2	1	0	1	0	4.517899885868246E+000	-1.2292193E+000	-1.2296847E+000	1.248309942039590E-003	1.000000000000000E+000	-9.6286392E-005	13	-1.5350276E-006
2	1	0	1	0	4.520499885802565E+000	-1.2281827E+000	-1.2285877E+000	1.248830467240872E-003	1.000000000000000E+000	-9.6283125E-005	13	-1.5342978E-006
2	1	0	1	0	4.522899885741936E+000	-1.2272186E+000	-1.2277188E+000	1.265429443575078E-003	1.000000000000000E+000	-9.6280135E-005	13	-1.5535916E-006
2	1	0	1	0	4.525499885676254E+000	-1.2261820E+000	-1.2267014E+000	1.264402925254551E-003	1.000000000000000E+000	-9.6276846E-005	13	-1.5510448E-006
2	1	0	1	0	4.527899885615625E+000	-1.2252181E+000	-1.2256286E+000	1.292525780048561E-003	1.000000000000000E+000	-9.6273798E-005	13	-1.5841566E-006
2	1	0	1	0	4.530499885549943E+000	-1.2241813E+000	-1.2246660E+000	1.281797156273322E-003	1.000000000000000E+000	-9.6270487E-005	13	-1.5697734E-006
2	1	0	1	0	4.532899885489314E+000	-1.2232171E+000	-1.2236556E+000	1.291484663118524E-003	1.000000000000000E+000	-9.6267438E-005	13	-1.5803324E-006
2	1	0	1	0	4.535499885423633E+000	-1.2221805E+000	-1.2225481E+000	1.281160997905324E-003	1.000000000000000E+000	-9.6264099E-005	13	-1.5662810E-006
2	1	0	1	0	4.537999885360477E+000	-1.2211818E+000	-1.2216283E+000	1.277463023929686E-003	1.000000000000000E+000	-9.6260934E-005	13	-1.5605850E-006
2	1	0	1	0	4.540499885297322E+000	-1.2201978E+000	-1.2207329E+000	1.282997316459180E-003	1.000000000000000E+000	-9.6257776E-005	13	-1.5661971E-006
2	1	0	1	0	4.542999885234167E+000	-1.2191975E+000	-1.2196329E+000	1.314826463480290E-003	1.000000000000000E+000	-9.6254509E-005	13	-1.6036056E-006
2	1	0	1	0	4.545499885171012E+000	-1.2181972E+000	-1.2186543E+000	1.293075271188506E-003	1.000000000000000E+000	-9.6251293E-005	13	-1.5758117E-006
2	1	0	1	0	4.547999885107856E+000	-1.2171968E+000	-1.2176698E+000	1.331871283497323E-003	1.000000000000000E+000	-9.6247997E-005	13	-1.6217795E-006
2	1	0	1	0	4.550499885044701E+000	-1.2161964E+000	-1.2166492E+000	1.292540132598418E-003	1.000000000000000E+000	-9.6244788E-005	13	-1.5725678E-006
2	1	0	1	0	4.552999884981546E+000	-1.2151960E+000	-1.2156842E+000	1.330532638481458E-003	1.000000000000000E+000	-9.6241507E-005	13	-1.6175075E-006
2	1	0	1	0	4.555499884918390E+000	-1.2141958E+000	-1.2146875E+000	1.301504881759931E-003	1.000000000000000E+000	-9.6238284E-005	13	-1.5809217E-006
2	1	0	1	0	4.557999884855235E+000	-1.2131953E+000	-1.2136252E+000	1.332507433734996E-003	1.000000000000000E+000	-9.6234973E-005	13	-1.6171646E-006
2	1	0	1	0	4.560499884792080E+000	-1.2121949E+000	-1.2126399E+000	1.321212528730277E-003	1.000000000000000E+000	-9.6231706E-005	13	-1.6021551E-006
2	1	0	1	0	4.562999884728924E+000	-1.2111948E+000	-1.2116607E+000	1.349671639739349E-003	1.000000000000000E+000	-9.6228359E-005	13	-1.6353441E-006
2	1	0	1	0	4.565499884665769E+000	-1.2101942E+000	-1.2106271E+000	1.339488796785112E-003	1.000000000000000E+000	-9.6225063E-005	13	-1.6216214E-006
2	1	0	1	0	4.567999884602614E+000	-1.2091938E+000	-1.2095692E+000	1.351301777665034E-003	1.000000000000000E+000	-9.6221702E-005	13	-1.6344931E-006
2	1	0	1	0	4.570499884539458E+000	-1.2081935E+000	-1.2086592E+000	1.319390722476952E-003	1.000000000000000E+000	-9.6218435E-005	13	-1.5946937E-006
2	1	0	1	0	4.572999884476303E+000	-1.2071931E+000	-1.2076502E+000	1.367551381027471E-003	1.000000000000000E+000	-9.6215073E-005	13	-1.6515237E-006
2	1	0	1	0	4.575499884413148E+000	-1.2061927E+000	-1.2065536E+000	1.341585330899103E-003	1.000000000000000E+000	-9.6211756E-005	13	-1.6186946E-006
2	1	0	1	0	4.577999884349993E+000	-1.2051924E+000	-1.2056618E+000	1.370957716744671E-003	1.000000000000000E+000	-9.6208343E-005	13	-1.6529114E-006
2	1	0	1	0	4.580499884286837E+000	-1.2041922E+000	-1.2046847E+000	1.352097157047705E-003	1.000000000000000E+000	-9.6205011E-005	13	-1.6288508E-006
2	1	0	1	0	4.582999884223682E+000	-1.2031918E+000	-1.2035561E+000	1.373860433640555E-003	1.000000000000000E+000	-9.6201577E-005	13	-1.6535181E-006
2	1	0	1	0	4.585499884160527E+000	-1.2021914E+000	-1.2026665E+000	1.336582557686677E-003	1.000000000000000E+000	-9.6198244E-005	13	-1.6074631E-006
2	1	0	1	0	4.587999884097371E+000	-1.2011911E+000	-1.2016728E+000	1.377372724410485E-003	1.000000000000000E+000	-9.6194839E-005	13	-1.6551513E-006
2	1	0	1	0	4.590499884034216E+000	-1.2001905E+000	-1.2005922E+000	1.353210535832907E-003	1.000000000000000E+000	-9.6191492E-005	13	-1.6246539E-006
2	1	0	1	0	4.592999883971061E+000	-1.1991901E+000	-1.1996598E+000	1.400010802247692E-003	1.000000000000000E+000	-9.6188036E-005	13	-1.6795367E-006
2	1	0	1	0	4.595499883907905E+000	-1.1981899E+000	-1.1986409E+000	1.365645195640109E-003	1.000000000000000E+000	-9.6184645E-005	13	-1.6369182E-006
2	1	0	1	0	4.597999883844750E+000	-1.1971895E+000	-1.1976129E+000	1.407274056608308E-003	1.000000000000000E+000	-9.6181160E-005	13	-1.6853695E-006
2	1	0	1	0	4.600499883781595E+000	-1.1961890E+000	-1.1966054E+000	1.368450252781180E-003	1.000000000000000E+000	-9.6177777E-005	13	-1.6374951E-006
2	1	0	1	0	4.602999883718439E+000	-1.1951888E+000	-1.1956755E+000	1.402356791970764E-003	1.000000000000000E+000	-9.6174306E-005	13	-1.6767636E-006
2	1	0	1	0	4.605499883655284E+000	-1.1941882E+000	-1.1946610E+000	1.370575746994459E-003	1.000000000000000E+000	-9.6170894E-005	13	-1.6373734E-006
2	1	0	1	0	4.607999883592129E+000	-1.1931880E+000	-1.1936380E+000	1.401177158224231E-003	1.000000000000000E+000	-9.6167423E-005	13	-1.6724982E-006
2	1	0	1	0	4.610499883528973E+000	-1.1921877E+000	-1.1926612E+000	1.395387437448581E-003	1.000000000000000E+000	-9.6163982E-005	13	-1.6642244E-006
2	1	0	1	0	4.612999883465818E+000	-1.1911873E+000	-1.1916068E+000	1.405696842425641E-003	1.000000000000000E+000	-9.6160467E-005	13	-1.6750379E-006
2	1	0	1	0	4.615499883402663E+000	-1.1901869E+000	-1.1906240E+000	1.391396776873749E-003	1.000000000000000E+000	-9.6157033E-005	13	-1.6566304E-006
2	1	0	1	0	4.617999883339508E+000	-1.1891865E+000	-1.1896639E+000	1.415451880224812E-003	1.000000000000000E+000	-9.6153504E-005	13	-1.6839119E-006
2	1	0	1	0	4.620499883276352E+000	-1.1881862E+000	-1.1886414E+000	1.386813337872319E-003	1.000000000000000E+000	-9.6150070E-005	13	-1.6484238E-006
2	1	0	1	0	4.622999883213197E+000	-1.1871858E+000	-1.1876049E+000	1.421654757715871E-003	1.000000000000000E+000	-9.6146541E-005	13	-1.6883641E-006
2	1	0	1	0	4.625499883150042E+000	-1.1861855E+000	-1.1866704E+000	1.401865197149993E-003	1.000000000000000E+000	-9.6143071E-005	13	-1.6635520E-006
2	1	0	1	0	4.627999883086886E+000	-1.1851851E+000	-1.1856850E+000	1.449461942475711E-003	1.000000000000000E+000	-9.6139491E-005	13	-1.7186053E-006
2	1	0	1	0	4.630499883023731E+000	-1.1841846E+000	-1.1845925E+000	1.409817603106690E-003	1.000000000000000E+000	-9.6135976E-005	13	-1.6700593E-006
2	1	0	1	0	4.632999882960576E+000	-1.1831844E+000	-1.1836069E+000	1.433623331630923E-003	1.000000000000000E+000	-9.6132411E-005	13	-1.6968464E-006
2	1	0	1	0	4.635499882897420E+000	-1.1821841E+000	-1.1826895E+000	1.398539591925572E-003	1.000000000000000E+000	-9.6128933E-005	13	-1.6540381E-006
2	1	0	1	0	4.637999882834265E+000	-1.1811836E+000	-1.1816236E+000	1.447248507285322E-003	1.000000000000000E+000	-9.6125361E-005	13	-1.7101030E-006
2	1	0	1	0	4.640499882771110E+000	-1.1801832E+000	-1.1806569E+000	1.411147860132838E-003	1.000000000000000E+000	-9.6121839E-005	13	-1.6660815E-006
2	1	0	1	0	4.642999882707954E+000	-1.1791829E+000	-1.1796695E+000	1.442927646185885E-003	1.000000000000000E+000	-9.6118252E-005	13	-1.7021778E-006
2	1	0	1	0	4.645499882644799E+000	-1.1781825E+000	-1.1786544E+000	1.432923178154771E-003	1.000000000000000E+000	-9.6114702E-005	13	-1.6889212E-006
2	1	0	1	0	4.647999882581644E+000	-1.1771822E+000	-1.1775875E+000	1.463339067697695E-003	1.000000000000000E+000	-9.6111071E-005	13	-1.7232098E-006
2	1	0	1	0	4.650499882518488E+000	-1.1761819E+000	-1.1766874E+000	1.425317759888214E-003	1.000000000000000E+000	-9.6107542E-005	13	-1.6771534E-006
2	1	0	1	0	4.652999882455333E+000	-1.1751815E+000	-1.1756016E+000	1.460595421500935E-003	1.000000000000000E+000	-9.6103926E-005	13	-1.7170784E-006
2	1	0	1	0	4.655499882392178E+000	-1.1741810E+000	-1.1746078E+000	1.434340247235675E-003	1.000000000000000E+000	-9.6100375E-005	13	-1.6847872E-006
2	1	0	1	0	4.657999882329023E+000	-1.1731808E+000	-1.1736611E+000	1.468309357240589E-003	1.000000000000000E+000	-9.6096737E-005	13	-1.7232976E-006
2	1	0	1	0	4.660499882265867E+000	-1.1721804E+000	-1.1726322E+000	1.466323629198421E-003	1.000000000000000E+000	-9.6093143E-005	13	-1.7194583E-006
2	1	0	1	0	4.662999882202712E+000	-1.1711800E+000	-1.1715575E+000	1.478011405311015E-003	1.000000000000000E+000	-9.6089454E-005	13	-1.7315754E-006
2	1	0	1	0	4.665499882139557E+000	-1.1701795E+000	-1.1706393E+000	1.442177039714148E-003	1.000000000000000E+000	-9.6085860E-005	13	-1.6882691E-006
2	1	0	1	0	4.667999882076401E+000	-1.1691793E+000	-1.1696733E+000	1.475877512746138E-003	1.000000000000000E+000	-9.6082200E-005	13	-1.7262945E-006
2	1	0	1	0	4.670499882013246E+000	-1.1681788E+000	-1.1685761E+000	1.442711999702209E-003	1.000000000000000E+000	-9.6078613E-005	13	-1.6859188E-006
2	1	0	1	0	4.672999881950091E+000	-1.1671786E+000	-1.1676550E+000	1.482213008178707E-003	1.000000000000000E+000	-9.6074946E-005	13	-1.7307134E-006
2	1	0	1	0	4.675499881886935E+000	-1.1661873E+000	-1.1667132E+000	1.448524605517705E-003	1.000000000000000E+000	-9.6071322E-005	13	-1.6900128E-006
2	1	0	1	0	4.678099881821254E+000	-1.1651596E+000	-1.1655354E+000	1.468564838453610E-003	1.000000000000000E+000	-9.6067502E-005	13	-1.7116644E-006
2	1	0	1	0	4.680499881760625E+000	-1.1641955E+000	-1.1646744E+000	1.478107777157593E-003	1.000000000000000E+000	-9.6063995E-005	13	-1.7215143E-006
2	1	0	1	0	4.683099881694943E+000	-1.1631588E+000	-1.1636016E+000	1.476488419484672E-003	1.000000000000000E+000	-9.6060161E-005	13	-1.7180444E-006
2	1	0	1	0	4.685499881634314E+000	-1.1621950E+000	-1.1626034E+000	1.480797139637693E-003	1.000000000000000E+000	-9.6056647E-005	13	-1.7215798E-006
2	1	0	1	0	4.688099881568633E+000	-1.1611582E+000	-1.1616138E+000	1.479871759226047E-003	1.000000000000000E+000	-9.6052812E-005	13	-1.7190395E-006
2	1	0	1	0	4.690499881508003E+000	-1.1601942E+000	-1.1606356E+000	1.495198396014530E-003	1.000000000000000E+000	-9.6049291E-005	13	-1.7353805E-006
